


2025-09-05,Real Canadian Superstore,17.78,Groceries,Other,1,WS VISA
2025-09-05,March Road Pet Food,18.93,Tippy Wet Food,Other,1,WS VISA
2025-09-06,Shutterflycanada.ca,66.7,Photo Book; M&S Canvas; Prints,Other,1,CIBC MC
2025-09-06,Amazon.ca,67.79,Linden Mattress Topper,Other,1,CIBC MC
2025-09-08,Ticketmaster.ca,146.8,Sarah McLachlan Tickets,Other,2,CIBC MC
2025-09-08,Amazon.ca,21.35,Vitamin D,Other,2,CIBC MC
2025-09-09,Koodo,228.17,Cell Phones (-35),Other,2,WS VISA
2025-09-09,Bobbi Coady,80,Amara Tutoring,Other,2,Debit
2025-09-09,Shoppers Drug Mart,14.01,Stamps,Other,2,CIBC MC
2025-09-09,Domino's,28.24,Supper,Food,2,CIBC MC
2025-09-10,Costco,36.14,Mums,Other,2,CIBC MC
2025-09-12,CBI Health,16,M Initial Appt. (160),Other,2,CIBC MC
2025-09-12,WalMart,61.32,11x14 frame; Wipes; Pads; Cookies,Other,2,CIBC MC
2025-09-12,ESSO,43.72,Gas - Car,Gas,2,CIBC MC
2025-09-13,March Road Pet Food,40.67,Triton Nails; Tippy Dry Food,Other,2,CIBC MC
2025-09-13,Winners,19.2,Melissa Serum,Other,2,CIBC MC
2025-09-13,Michaels,6.15,Frames (71.81),Other,2,CIBC MC
2025-09-13,Deka RONA,28.78,Wire; Mouse Traps; Clothes Pins,Other,2,CIBC MC
2025-09-14,Saje.ca,75,Mom Bday E-Gift Cards,Other,2,CIBC MC
2025-09-14,Costco,409.23,Groceries; Candy; Gravol,Other,2,CIBC MC
2025-09-14,usenet.farm,80.84,Annual renew,Other,2,CIBC MC
2025-09-14,Drunken Slug,25.52,Annual renew,Other,2,CIBC MC
2025-09-15,HSMP,16.89,Alarm System Monitoring,Other,3,PCF MC
2025-09-15,WCSOPA,495.9,Joliet Comp. Team 3,Other,3,Cheque
2025-09-16,Healthy Planet,27.85,GF Bread & Pasta; Mints,Other,3,WS VISA
2025-09-16,Dollarama,10.74,Joliet Gifts,Other,3,WS VISA
2025-09-16,Amazon.ca,103.47,Joliet Camera; Organizer; Agenda,Other,3,WS VISA
2025-09-16,Aosom.ca,124.01,Counter Stools,Other,3,WS VISA
2025-09-17,Murray's,418.1,Furnace/AC Maintenance,Other,3,WS VISA
2025-09-18,Carp Chiro,22.6,Adjustments (Girls & Us $226),Other,3,WS VISA
2025-09-18,Sobeys,112.65,Groceries,Other,3,WS VISA
2025-09-19,Hydro One,169.65,Hydro Bill,Other,3,Debit
2025-09-19,Amazon.ca,101.33,Projector Lightbulb,Other,3,WS VISA
2025-09-19,ESSO,42.96,Gas - Car,Gas,3,CIBC MC
2025-09-19,Fongo,2.2,Landline 911 Service,Other,3,PCF MC
2025-09-21,PetSmart,28.24,Triton Collar,Other,3,WS VISA
2025-09-21,Meaningful Eats,45.62,Vol. 2 E-Book,Other,3,WS VISA
2025-09-21,Giacinto's,42.63,Melissa Haircut,Other,3,WS VISA
2025-09-21,Carp Custom Creamery,16,Cookie Monster Ice Cream,Other,3,WS VISA
2025-09-21,Loblaws,52.83,Groceries,Other,3,WS VISA
2025-09-22,M. Mills Animal Hospital,469.05,Exams & Vaccines; Nexgard,Other,4,WS VISA
2025-09-22,Healthy Planet,34.97,GF Bread & Flour; Tapioca Starch,Other,4,WS VISA
2025-09-22,RBC Life Insurance,74.95,Kevin Insurance,Other,4,PCF MC
2025-09-22,Carp Fair,110,3 Admissions; Ride Tickets,Other,4,WS VISA
2025-09-22,Jack Astor's,104.51,Supper,Food,4,WS VISA
2025-09-23,Boomerang Kids,41.8,Amara Bodysuit,Other,4,WS VISA
2025-09-23,Julie Watson,12.5,Melissa Massage (125),Other,4,Debit
2025-09-23,Bobbi Coady,80,Amara Tutoring,Other,4,Debit
2025-09-23,OCSB,5,Joliet Terry Fox Run,Other,4,CIBC MC
2025-09-24,Edge Imaging,62.14,Joliet Photos,Other,4,CIBC MC
2025-09-24,Enbridge,51.57,Gas Bill,Other,4,Debit
2025-09-24,Bio-Tech Labs,0,Melissa Vitamin D (40),Other,4,CIBC MC
2025-09-24,Costco,180.89,Groceries,Other,4,CIBC MC
2025-09-24,Loblaws,15.85,Pasta Sauce; Bandaids,Other,4,CIBC MC
2025-09-25,Google Premium,25.98,Youtube Premium Bill,Other,4,WS VISA
2025-09-25,Carp Chiro,5.9,Melissa Adjustment (59),Other,4,CIBC MC
2025-09-25,Carp Fair,20,2 Admissions,Other,4,CIBC MC
2025-09-26,Robertson Amusements,179.99,Ride Bracelets,Other,4,CIBC MC
2025-09-26,Always Fudge Time,34.8,Fudge (3),Other,4,CIBC MC
2025-09-26,Canadian Tire,64.88,Gas - Van,Gas,4,CIBC MC
2025-09-26,Fitz's BBQ Smokehouse,18,Melissa Supper,Food,4,CIBC MC
2025-09-26,Fat Les's Chip Stand,44,K & Girls Supper,Food,4,CIBC MC
2025-09-26,Delights By Mama,25.99,Amara Supper (3 Empanadas),Food,4,CIBC MC
2025-09-26,Joliet & Amara,40,Cash for Fair Treats,Other,4,Cash
2025-09-26,Mrs. Mini Donuts,9,Mini Donuts,Other,4,CIBC MC
2025-09-27,Spencer,20,Cash for Fair Treats,Other,4,Cash
2025-09-30,March Road Pet Food,122.54,Tippy Wet Food; Triton Food,Other,5,CIBC MC
2025-09-30,ESSO,50.96,Gas - Car,Gas,5,PCF MC
2025-10-01,Palladium Orthodontics,161.5,Joliet Braces 2 (304),Other,1,CIBC MC
2025-10-01,Joliet,20,October Money,Other,1,Debit
2025-10-01,CBI Health,12.5,Melissa Treatment (125),Other,1,CIBC MC
2025-10-02,WalMart,87.26,Groceries,Other,1,CIBC MC
2025-10-02,Carp Chiro,5.9,Melissa Adjustment (59),Other,1,WS VISA
2025-10-02,Koodo,14.69,Streaming Bill,Other,1,WS VISA
2025-10-02,1818 Farm & Cidery,8,GF Foccacia,Other,1,WS VISA
2025-10-03,Cube Coffee Bar,24.6,Melissa Lunch,Food,1,WS VISA
2025-10-03,OCSB,27,Joliet 67s Game,Other,1,WS VISA
2025-10-03,Wakefield Mill Hotel,250,Deposit + $150 Gift Card,Other,1,WS VISA
2025-10-03,Circle K,3.39,Chips,Other,1,PCF MC
2025-10-03,Domino's,30.48,Supper,Food,1,CIBC MC
2025-10-04,Costco,519.43,Grocery; Filters; Greens; Dentals,Other,1,CIBC MC
2025-10-04,Claire Soers,50,Bday Money,Other,1,Debit
2025-10-04,Americangreetings.com,11.31,Monthly Membership,Other,1,CIBC MC
2025-10-05,Sephora,83.06,Amara Face Wash; M Lip Gloss,Other,1,WS VISA
2025-10-05,St. Michael Parish,10,Offertory,Other,1,WS VISA
2025-10-06,Rogers,73.44,Internet Bill,Other,1,Debit
2025-10-07,Bobbi Coady,80,Amara Tutoring,Other,1,Debit
2025-10-07,Carp Chiro,5.9,Melissa Adjustment (59),Other,1,CIBC MC
2025-10-07,Amazon.ca,184.99,Filters; Roku; K Wallet (224.99),Other,1,WS VISA
2025-10-07,West Carleton PharmaSave,19.1,Malak Ulcer Medication,Other,1,WS VISA
2025-10-08,Kanata Hyundai,163.78,Oil Change - Type 1 Service,Other,2,CIBC MC
2025-10-08,Ultramar,51.12,Gas - Car,Gas,2,CIBC MC
2025-10-08,PEO,0,Kevin Fees (299.45),Other,2,WS VISA
2025-10-09,Loblaws,86.94,Groceries,Other,2,PCF MC
2025-10-09,WalMart,30.3,Groceries; Dena Card,Other,2,WS VISA
2025-10-09,Koodo,230.54,Cell Phones (-35),Other,2,Debit
2025-10-09,Costco,312.65,Groceries; Dena Food; Halloween,Other,2,CIBC MC
2025-10-09,Amazon.ca,65.23,J Sweater; Teen Vitamins,Other,2,WS VISA
2025-10-10,Chapters.ca,40,Annelies E-Gift Card,Other,2,WS VISA
2025-10-10,Skylark Café,39.95,Treats,Food,2,CIBC MC
2025-10-10,March Road Pet Food,29.12,Litter & Tippy Wet Food,Other,2,CIBC MC
2025-10-10,Sobeys,36.66,Halal Steak; Lotto Tix; Pumpkins,Other,2,WS VISA
2025-10-10,ESSO,21.15,Gas - Gas Can,Gas,2,CIBC MC
2025-10-10,Greenworks.ca,237.06,Battery,Other,2,CIBC MC
2025-10-11,Beachcrest Farms,11,Allan Meat Pie,Other,2,CIBC MC
2025-10-11,Crumbl,37.1,Cookies,Other,2,VISA
2025-10-14,U of O Heart Institute,30,Dena's Father Donation,Other,2,CIBC MC
2025-10-14,Shoppers Drug Mart,2.54,Milk & Butter,Other,2,WS VISA
2025-10-15,HSMP,16.89,Alarm System Monitoring,Other,3,PCF MC
2025-10-15,WCSOPA,734.5,Joliet Comp. Team 4,Other,3,Cheque
2025-10-15,Palladium Orthodontics,37.5,Linden Retainer (75),Other,3,WS VISA
2025-10-15,Pawsh Pets,124.3,Triton Grooming,Other,3,CIBC MC
2025-10-15,Pawsh Pets,20,Tip,Other,3,Cash
2025-10-16,Wakefield Mill Hotel,266.8,One Night Balance,Other,3,WS VISA
2025-10-16,Groove Dental,0,M Nightguard Deposit (200),Other,3,CIBC MC
2025-10-16,Shell,55.81,Gas - Van,Gas,3,CIBC MC
2025-10-16,Taters,16.38,Kevin Lunch,Food,3,WS VISA
2025-10-16,Pong's Poutine,20.51,Fries,Food,3,WS VISA
2025-10-17,West Carleton PharmaSave,7.68,Melissa Synthroid,Other,3,CIBC MC
2025-10-18,Wakefield Mill Hotel,9.2,Water & Chocolate Bar,Other,3,WS VISA
2025-10-19,Costco,440.67,Groceries + Boys; Yard Bags,Other,3,CIBC MC
2025-10-19,Dollarama,8.39,Pasta Sauce; Card; White-out,Other,3,WS VISA
2025-10-19,First Choice,44.11,Joliet Haircut,Other,3,WS VISA
2025-10-19,Fongo,2.2,Landline 911 Service,Other,3,PCF MC
2025-10-20,Hydro One,135.91,Hydro Bill,Other,3,Debit
2025-10-20,Carp Chiro,53.9,Girls Adjustments (167),Other,3,WS VISA
2025-10-21,Sabai Thai,29.76,Melissa Lunch,Food,3,WS VISA
2025-10-21,Voila Gluten Free Bakeree,32,Chicken Pie; Cookies,Other,3,WS VISA
2025-10-21,Shell,57.12,Gas - Car,Gas,3,WS VISA
2025-10-21,Bobbi Coady,80,Amara Tutoring,Other,3,Debit
2025-10-21,Sobeys,117.03,Groceries; Fruit,Other,3,WS VISA
2025-10-22,RBC Life Insurance,74.95,Kevin Insurance,Other,4,PCF MC
2025-10-22,Live Well Health Clinic,275,Intake Appt (275),Other,3,CIBC MC
2025-10-22,WCSOPA,423.75,Amara Stretch & Strength Term 2,Other,4,WS VISA
2025-10-22,Amazon.ca,31.99,"Vitamins, watch screen",Other,4,WS VISA
2025-10-22,Jonsson's Independent,17.66,Berries; Chips; Pizza Mix,Other,4,PCF MC
2025-10-22,Dandelion Foods,13.5,Vitamin D,Other,4,WS VISA
2025-10-23,Enbridge,49.34,Gas Bill,Other,4,Debit
2025-10-23,Groove Dental,58.9,M Nightguard Balance (389),Other,4,WS VISA
2025-10-23,Equator Coffee,10.04,Melissa Drink & Square,Food,4,CIBC MC
2025-10-23,Chapters,20.99,Jamie Book,Other,4,CIBC MC
2025-10-23,Healthy Planet,19.41,Pizza Sauce; Jamie Bday,Other,4,CIBC MC
2025-10-23,Gutsies,30.22,Pasta; Pretzels; Dessert,Other,4,CIBC MC
2025-10-24,1818 Farm & Cidery,81.45,Jamie & Melissa Lunch,Food,4,CIBC MC
2025-10-24,West Carleton PharmaSave,24.54,Melissa Prescriptions,Other,4,CIBC MC
2025-10-24,ESSO,61.87,Gas - Van,Gas,4,WS VISA
2025-10-25,Google Premium,25.98,Youtube Premium Bill,Other,4,PCF MC
2025-10-25,Urban Planet,42.3,Joliet Pants (3); Amara Shirt,Other,4,CIBC MC
2025-10-25,Mountain Warehouse,338.99,Joliet & Amara Winter Coats,Other,4,CIBC MC
2025-10-25,Journeys,189.81,Joliet Boots; J & A Socks,Other,4,WS VISA
2025-10-25,Amazon.ca,55.46,Spencer Tattoo Balm & gifts,Other,4,WS VISA
2025-10-25,Lindenchest.com,135.54,King Comforter Set,Other,4,WS VISA
2025-10-26,Aveya Fudge,75,Bday Money,Other,4,Debit
2025-10-26,Amazon.ca,81.59,Amara Costume; M Retainer Cup,Other,4,CIBC MC
2025-10-26,Loblaws,157.2,Groceries,Other,4,CIBC MC
2025-10-27,Deka RONA,30.48,Softener Salt (3),Other,4,CIBC MC
2025-10-28,Vitality Physiotherapy,85,Melissa Assessment (145),Other,4,CIBC MC
2025-10-28,OC Transpo,8,Melissa Bus - Sarah McLachlan,Other,4,CIBC MC
2025-10-28,OC Transpo,8,Kevin Bus - Sarah McLachlan,Other,4,WS VISA
2025-10-28,Jack Astor's,68.26,M & K Supper,Food,4,CIBC MC
2025-10-28,Tim Horton's,12.15,K Doughnuts & M Water,Other,4,WS VISA
2025-10-29,Prism Cleaners,429.4,Windows & Gutters Cleaning,Other,5,WS VISA
2025-10-29,Noah Bross,50,Bday Money,Other,5,Debit
2025-10-29,Costco,198.62,Groceries,Other,5,CIBC MC
2025-10-29,Home Depot,11.23,Packing Tape,Other,5,WS VISA
2025-10-29,Dollarama,2.77,Kevin Snacks,Other,5,WS VISA
2025-10-30,March Road Pet Food,49.09,Tippy Wet & Dry Food,Other,4,CIBC MC
2025-10-30,Kanata Optometry Centre,56,Melissa Eye Exam,Other,4,WS VISA
2025-10-30,West Carleton PharmaSave,8.76,Melissa Eye Drops,Other,4,CIBC MC
2025-10-31,Spencer,400,Birthday Money,Other,5,Debit
2025-11-01,Palladium Orthodontics,304,Joliet Braces 3,Other,1,CIBC MC
2025-11-01,Joliet,10,November Money (20),Other,1,Debit
2025-11-01,JoJo's Pizza,132.53,Spencer Bday Supper,Food,1,WS VISA
2025-11-01,Sobeys,34.98,S Dessert; Liners,Other,1,WS VISA
2025-11-01,Ultramar,60.19,Gas - Van,Gas,1,WS VISA
2025-11-02,Koodo,14.69,Streaming Bill,Other,1,WS VISA
2025-11-02,ESSO,52.97,Gas - Car,Gas,1,CIBC MC
2025-11-04,Groove Dental,102.9,"K, M & Girls - Cleanings (1,029)",Other,1,WS VISA
2025-11-04,Americangreetings.com,42.92,Month + Annual Subscription,Other,1,CIBC MC
2025-11-05,Rogers,73.44,Internet Bill,Other,1,Debit
2025-11-05,CBI Health,135,Melissa Treatment + Band,Other,1,CIBC MC
2025-11-05,IKEA,35.73,Monitor Riser; Kevin Drink,Other,1,CIBC MC
2025-11-06,Amazon.ca,159.9,Greens+Iron+Vita D; PB; Annie's,Other,1,WS VISA
2025-11-07,Costco,391.55,Groceries; Yoga Mat; Toblerones,Other,1,CIBC MC
2025-11-07,Just Cozy,11.3,Joliet Hat,Other,1,WS VISA
2025-11-07,La Vie En Rose,55.29,Melissa Bras (2),Other,1,WS VISA
2025-11-07,Urban Planet,14.2,Melissa Pants,Other,1,WS VISA
2025-11-08,St. Michael Parish,10,Offertory,Other,2,WS VISA
2025-11-09,Amazon.ca,44.6,Xmas Light Hooks; M Glasses,Other,2,WS VISA
2025-11-09,Joliet,5,New Missal,Other,2,Debit
2025-11-10,Koodo,226.58,Cell Phones (-35),Other,2,Debit
2025-11-10,Groove Dental,37.5,Joliet Sealants (231),Other,2,WS VISA
2025-11-10,West Carleton PharmaSave,8.76,Melissa Eye Drops,Other,2,CIBC MC
2025-11-10,OCSB,10,A & J Poppies,Other,2,CIBC MC
2025-11-10,Marshall's,16.15,Sprinkles; J Chocolate,Other,2,CIBC MC
2025-11-11,Bobbi Coady,80,Amara Tutoring,Other,2,Debit
2025-11-11,Groove Dental,44.7,K Fluoride & Nightguard (447),Other,2,CIBC MC
2025-11-11,ESSO,67.39,Gas - Van,Gas,2,CIBC MC
2025-11-12,Kanata Hyundai,101.64,Car Winter Tire Change,Other,2,WS VISA
2025-11-13,Kanata North Orthotics,237.5,Melissa Appt + Orthotics (650),Other,2,CIBC MC
2025-11-13,Domino's,30.48,Supper,Food,2,CIBC MC
2025-11-14,Movember,50,Jeremy Donation,Other,2,CIBC MC
2025-11-14,March Road Pet Food,,Triton Nails/Food; Tippy Litter/Food,Other,2,CIBC MC
2025-11-14,,,,,,
2025-11-14,,,,,,
2025-11-14,,,,,,
2025-11-15,HSMP,16.89,Alarm System Monitoring,Other,3,PCF MC
2025-11-16,ASH Parent Council,90,Christmas Planters,Other,3,Debit
2025-11-17,Julie Watson,12.5,Melissa Massage (125),Other,3,Debit
2025-11-19,Hydro One,153.29,Hydro Bill,Other,3,Debit
2025-11-19,CBI Health,,Melissa Physio,Other,3,
2025-11-20,Fongo,2.2,Landline 911 Service,Other,3,PCF MC
2025-11-21,Groove Dental,,Linden Cleaning,Other,3,
2025-11-21,Vance's,,Van Tires & Servicing,Other,3,
2025-11-22,RBC Life Insurance,74.95,Kevin Insurance,Other,4,PCF MC
2025-11-24,Enbridge,64.04,Gas Bill,Other,4,Debit
2025-11-25,Google Premium,25.98,Youtube Premium,Other,4,PCF MC
2025-11-25,Aktiv Osteopathy,,Melissa Assessment,Other,4,
2025-12-01,Palladium Orthodontics,304,Joliet Braces 4,Other,1,CIBC MC
2025-12-01,Joliet,20,December Money,Other,1,Debit
2025-12-02,Koodo,14.69,Streaming Bill,Other,1,
2025-12-06,Rogers,73.44,Internet Bill,Other,1,Debit
2025-12-07,Koodo,225,Cell Phones (-35),Other,1,Debit
